soil_moisture_pct,temperature_c,humidity_pct,flow_rate_lpm,growth_stage,soil_type,recent_irrigation_l,irrigation_required
63.94,31.85,69.87,0,initial,sandy,0,0
68.94,34.19,70.99,4.21,mid_season,loamy,15.21,0
88.56,21.57,36.92,4.58,mid_season,loamy,3.95,0
74.97,18.02,77.44,3.8,development,loamy,19.39,0
22.33,23.39,65.73,4.65,mid_season,clay,22.6,0
41.11,20.6,78.59,3.93,late,clay,9.31,0
70.86,28.78,82.61,5.0,mid_season,sandy,16.23,0
50.82,23.33,50.28,6.27,late,clay,19.08,0
68.21,18.99,72.83,3.63,late,loamy,21.48,0
46.65,29.91,66.84,4.69,initial,clay,4.02,0
52.39,30.13,69.14,4.49,development,sandy,12.96,0
46.39,31.53,47.03,0,development,sandy,0,1
67.45,28.23,50.62,7.15,late,clay,0.76,0
95,22.05,55.64,0,initial,sandy,0,0
67.2,32.25,43.98,5.65,development,clay,17.17,0
49.74,21.28,37.39,0,mid_season,sandy,0,1
30.53,24.2,60.27,4.71,initial,sandy,1.01,0
35.31,22.58,58.83,3.52,initial,clay,6.48,0
66.39,21.64,54.74,3.66,development,loamy,2.41,0
70.02,19.91,55.88,0,development,sandy,0,0
33.14,20.18,83.21,3.98,initial,clay,4.02,0
27.26,28.51,49.74,6.5,late,loamy,5.82,0
59.93,27.99,58.66,3.57,initial,clay,2.22,0
47.69,18.12,73.53,4.22,late,clay,15.43,0
45.76,23.71,56.63,2.57,initial,sandy,14.35,0
64.24,22.75,83.16,3.51,mid_season,loamy,16.17,0
91.22,32.41,70.14,2.02,development,loamy,6.1,0
45.18,23.77,74.1,2.48,initial,clay,6.08,0
43.83,31.17,43.23,4.47,initial,clay,4.46,0
21.75,28.24,64.48,4.46,mid_season,loamy,1.5,0
43.05,30.72,75.82,5.02,initial,sandy,19.41,0
61.49,28.4,68.52,2.73,mid_season,loamy,15.69,0
64.43,26.42,80.5,3.35,late,sandy,3.2,0
84.51,31.46,56.73,6.87,late,clay,3.99,0
38.36,32.49,62.44,0,late,loamy,0,1
91.07,32.11,78.81,3.93,mid_season,clay,16.63,0
77.59,19.68,78.79,4.53,late,sandy,5.22,0
53.7,20.27,69.54,0,initial,clay,0,0
26.5,18.44,68.86,3.86,initial,loamy,6.17,0
38.22,32.63,53.69,2.68,mid_season,clay,18.02,0
33.14,30.68,44.48,4.94,development,sandy,7.74,0
76.05,30.78,55.69,3.32,initial,clay,11.63,0
55.97,27.94,53.38,3.64,mid_season,clay,9.35,0
28.83,22.57,66.27,2.59,late,loamy,12.41,0
43.03,35.81,49.16,3.29,development,clay,24.44,0
44.85,33.73,78.56,4.16,mid_season,loamy,30.94,0
33.01,31.09,56.84,5.87,mid_season,loamy,0.68,0
27.97,21.25,35.93,0,initial,loamy,0,0
92.84,32.28,78.62,5.8,initial,loamy,7.28,0
69.43,25.33,42.21,4.26,mid_season,loamy,5.8,0
63.18,29.56,38.48,3.64,development,clay,14.03,0
49.16,29.43,73.06,4.0,mid_season,loamy,16.12,0
61.8,31.55,35.44,2.13,mid_season,clay,5.6,0
85.48,18.62,58.01,2.11,mid_season,clay,16.55,0
57.53,19.45,41.95,4.99,initial,loamy,17.25,0
39.42,21.83,72.62,3.29,mid_season,sandy,19.43,0
74.17,33.46,67.58,3.92,development,clay,21.18,0
25.76,26.09,57.95,2.97,development,sandy,3.11,0
59.91,18.8,76.73,2.61,late,loamy,13.55,0
56.32,20.67,46.93,5.28,mid_season,sandy,6.28,0
44.72,29.07,47.3,4.2,development,sandy,2.81,0
77.3,30.01,55.82,3.97,development,clay,5.2,0
42.03,24.37,39.18,4.22,late,sandy,1.9,0
53.44,28.8,83.02,0,development,sandy,0,1
91.25,29.29,68.49,2.96,initial,clay,4.76,0
48.35,24.01,44.57,5.75,late,sandy,13.09,0
55.93,31.2,69.41,0,late,loamy,0,0
37.13,25.77,40.58,6.16,mid_season,loamy,26.41,0
52.5,35.45,78.61,2.72,late,clay,3.45,0
82.26,23.52,84.16,0,initial,clay,0,0
64.76,19.83,44.7,0,late,clay,0,0
51.58,31.39,84.54,3.09,initial,loamy,0.61,0
63.64,19.72,58.9,4.66,late,clay,8.47,0
61.9,18.17,36.7,3.15,development,sandy,0.36,0
51.8,21.22,50.72,0,initial,sandy,0,0
32.03,33.54,78.25,3.82,initial,clay,14.79,0
6.89,34.47,77.19,3.43,development,sandy,17.3,0
50.76,30.01,61.25,4.22,development,sandy,12.45,0
48.11,18.11,81.66,4.31,development,loamy,16.38,0
42.85,27.23,43.11,4.41,initial,loamy,5.91,0
72.56,19.26,51.48,1.8,initial,loamy,1.63,0
69.95,35.19,61.25,5.75,mid_season,sandy,18.29,0
89.02,27.01,48.2,3.92,late,sandy,9.65,0
69.15,20.22,40.73,3.09,mid_season,clay,8.35,0
76.73,30.98,56.48,3.48,development,loamy,30.24,0
56.55,29.44,60.13,4.49,late,clay,12.25,0
47.33,19.25,61.97,5.81,late,loamy,21.22,0
64.85,32.46,81.88,3.79,late,sandy,12.79,0
43.95,26.28,51.21,4.16,initial,clay,12.49,0
38.44,24.74,84.62,5.77,development,sandy,3.17,0
71.44,33.04,39.78,5.77,development,clay,4.34,0
52.43,30.75,49.26,3.22,development,clay,5.2,0
61.77,26.85,50.32,2.02,late,loamy,20.73,0
56.37,33.6,55.19,3.94,development,clay,13.26,0
51.8,35.93,37.92,4.35,development,clay,2.5,0
59.83,34.11,40.08,0,development,sandy,0,1
5,18.76,36.21,5.17,mid_season,sandy,11.65,0
43.96,31.6,51.53,4.45,late,clay,4.63,0
45.56,30.69,67.38,5.04,mid_season,clay,9.07,0
68.14,19.78,76.5,3.17,initial,clay,0.86,0
89.04,24.12,83.29,0,initial,loamy,0,0
95,33.92,41.75,2.84,late,loamy,1.83,0
64.91,21.09,62.95,5.32,initial,loamy,9.99,0
50.93,18.22,77.47,3.24,development,clay,10.75,0
91.48,30.22,62.9,4.45,development,sandy,11.77,0
17.13,27.99,48.49,3.99,initial,clay,3.23,0
70.96,34.31,61.73,4.53,development,loamy,15.54,0
34.17,23.73,68.94,3.39,development,sandy,10.66,0
47.41,33.64,79.35,2.6,development,sandy,15.81,0
95,23.88,76.75,4.11,development,clay,9.73,0
62.52,35.66,40.11,3.95,late,loamy,8.08,0
43.89,25.79,69.25,0,mid_season,clay,0,1
75.29,18.89,37.81,0,late,clay,0,0
36.9,24.58,44.76,0,initial,clay,0,0
52.23,30.28,84.76,3.81,late,sandy,2.78,0
77.94,26.97,60.01,3.97,late,loamy,4.05,0
55.41,26.54,68.49,5.41,mid_season,clay,16.31,0
53.05,22.56,78.91,0,initial,sandy,0,0
46.6,31.5,70.62,3.31,mid_season,clay,4.61,0
37.22,26.27,57.56,4.33,development,clay,4.34,0
76.32,34.59,57.03,6.51,initial,loamy,3.45,0
48.23,35.85,78.92,0,late,loamy,0,1
65.88,29.44,83.67,0,development,clay,0,0
26.65,24.46,62.49,4.17,initial,sandy,0.47,0
66.96,28.79,35.05,4.37,development,loamy,1.57,0
35.79,19.5,42.19,4.02,late,sandy,5.87,0
50.49,30.77,73.12,2.88,development,sandy,16.61,0
45.78,25.05,47.54,0,late,loamy,0,1
60.04,21.57,57.65,3.97,initial,clay,7.53,0
48.57,24.47,42.58,3.74,late,loamy,9.53,0
70.24,29.31,78.19,2.58,mid_season,sandy,12.86,0
58.23,30.19,70.16,0,mid_season,sandy,0,1
50.26,32.48,74.22,4.23,development,clay,5.05,0
59.4,23.04,50.62,3.95,development,sandy,12.91,0
74.19,20.19,37.42,5.25,late,clay,1.91,0
59.22,18.92,40.8,0,initial,loamy,0,0
49.74,30.33,71.5,4.68,late,loamy,10.27,0
46.48,21.24,73.13,4.96,late,sandy,2.66,0
53.52,18.43,42.62,3.87,initial,loamy,8.51,0
49.04,19.27,56.83,4.24,mid_season,sandy,19.75,0
70.27,28.02,67.49,3.97,late,loamy,3.45,0
63.24,28.49,75.18,3.45,late,sandy,5.43,0
56.72,21.09,46.79,4.35,mid_season,sandy,11.29,0
74.22,20.9,42.78,4.65,mid_season,clay,24.59,0
82.11,24.99,52.88,3.38,mid_season,loamy,8.17,0
38.68,20.26,60.64,0,initial,clay,0,0
55.8,34.06,69.37,4.65,mid_season,sandy,4.8,0
87.27,19.38,49.15,5.98,initial,clay,10.79,0
46.48,27.24,78.14,3.09,late,clay,10.53,0
79.35,28.94,80.04,0,initial,clay,0,0
79.16,28.24,67.76,3.57,development,clay,14.45,0
74.0,28.65,40.08,4.44,development,clay,10.01,0
58.68,20.92,79.1,0,initial,loamy,0,0
58.42,27.97,45.22,4.95,late,clay,18.58,0
47.94,30.02,80.03,4.49,mid_season,loamy,1.89,0
37.87,20.61,78.39,5.12,mid_season,loamy,9.12,0
63.91,23.09,52.66,4.03,mid_season,clay,20.5,0
49.75,24.09,65.34,3.76,development,clay,3.39,0
20.44,23.32,64.28,4.68,initial,sandy,3.84,0
39.96,35.05,74.33,4.03,initial,sandy,1.89,0
42.98,29.6,41.89,4.7,mid_season,clay,15.14,0
58.9,35.15,41.99,4.14,late,clay,10.22,0
69.2,25.1,58.05,4.96,late,clay,2.79,0
54.76,25.43,77.36,4.32,mid_season,clay,10.2,0
90.0,20.23,82.06,1.87,late,sandy,5.75,0
61.28,23.31,71.32,3.66,mid_season,loamy,24.27,0
58.44,22.73,64.24,4.87,development,loamy,13.16,0
80.24,33.1,55.78,3.73,development,loamy,3.64,0
68.09,18.79,49.47,3.49,late,loamy,6.71,0
49.39,25.93,45.54,3.34,mid_season,sandy,26.46,0
47.39,25.82,70.51,3.91,late,loamy,4.69,0
20.73,28.86,76.2,3.18,mid_season,sandy,0.57,0
69.28,30.86,70.16,4.88,mid_season,sandy,23.01,0
95,26.03,44.35,4.4,mid_season,loamy,8.35,0
30.81,20.94,51.79,0,initial,clay,0,0
55.72,18.03,38.48,5.7,development,sandy,1.3,0
83.48,35.74,41.3,4.48,mid_season,loamy,10.43,0
58.59,31.89,54.79,2.09,mid_season,sandy,1.42,0
54.74,29.84,79.83,4.94,development,sandy,1.95,0
61.61,23.71,70.27,2.54,late,sandy,4.87,0
77.66,18.36,66.48,1.6,initial,clay,0.26,0
16.07,24.3,36.06,3.93,late,loamy,2.61,0
32.42,32.47,64.65,2.61,initial,clay,3.73,0
17.51,20.0,75.58,4.18,initial,clay,9.4,0
62.15,33.62,41.48,4.23,initial,clay,0.68,0
33.74,21.99,36.93,5.09,late,sandy,0.33,0
34.78,25.99,83.28,2.05,initial,sandy,7.4,0
36.46,22.89,37.53,0,mid_season,loamy,0,1
23.47,30.9,45.33,4.96,development,sandy,18.0,0
23.74,26.23,67.59,2.91,development,loamy,3.4,0
69.09,32.41,63.53,0,initial,sandy,0,0
83.26,24.86,70.15,5.13,initial,clay,4.66,0
65.08,35.5,40.15,3.3,late,clay,2.46,0
13.6,33.35,83.31,2.18,development,sandy,11.16,0
40.5,35.61,77.38,0,mid_season,loamy,0,1
88.41,32.31,44.27,2.25,late,sandy,0.84,0
66.5,20.68,58.93,2.28,initial,sandy,5.51,0
28.76,31.74,48.26,3.52,mid_season,loamy,13.19,0
74.97,21.12,74.69,3.21,late,sandy,5.34,0
95,29.25,36.91,5.44,late,sandy,14.67,0
51.71,25.59,48.44,2.78,late,sandy,15.66,0
41.84,24.76,37.68,4.18,development,sandy,16.48,0
67.27,35.75,66.02,4.41,development,clay,5.76,0
84.19,26.31,80.35,4.57,initial,sandy,8.78,0
27.54,24.21,67.48,1.93,mid_season,clay,3.71,0
23.75,27.02,56.08,3.72,development,sandy,8.25,0
58.0,27.29,39.7,3.07,mid_season,sandy,5.25,0
47.19,18.43,44.46,4.87,late,sandy,6.78,0
63.56,22.79,44.43,1.45,late,loamy,6.72,0
57.04,34.32,57.91,4.97,mid_season,sandy,4.87,0
64.69,24.42,62.21,4.63,late,loamy,1.09,0
77.6,20.24,80.28,3.36,mid_season,loamy,16.39,0
40.53,32.57,84.47,0,initial,clay,0,0
76.52,35.98,68.36,2.48,development,clay,2.57,0
51.82,32.34,46.33,3.1,development,clay,11.53,0
53.94,32.68,80.76,4.68,mid_season,sandy,3.7,0
19.92,19.74,50.07,3.33,mid_season,sandy,13.26,0
70.67,25.24,81.9,2.97,initial,clay,7.09,0
51.88,31.36,61.17,4.36,development,clay,8.71,0
57.67,26.15,53.37,5.24,late,loamy,12.15,0
67.82,31.37,67.76,0,initial,loamy,0,0
35.14,21.21,76.68,3.71,mid_season,loamy,21.36,0
50.8,28.19,74.92,3.16,late,sandy,10.33,0
45.05,20.23,35.03,5.62,mid_season,clay,15.67,0
27.08,20.48,51.2,4.79,mid_season,loamy,15.38,0
30.93,26.28,70.83,3.77,mid_season,clay,20.41,0
71.67,23.67,49.37,4.67,late,loamy,16.41,0
73.12,34.32,82.11,3.51,mid_season,clay,5.79,0
19.84,35.5,79.16,4.47,initial,clay,4.26,0
30.66,33.38,63.34,0,mid_season,clay,0,1
30.87,28.56,42.22,0,late,loamy,0,1
53.23,24.31,77.58,4.23,development,clay,14.78,0
65.18,32.86,65.86,4.35,late,sandy,5.52,0
68.58,25.58,81.62,0,late,clay,0,0
71.37,26.61,73.57,2.57,initial,loamy,15.63,0
59.09,33.14,63.94,3.19,mid_season,clay,9.94,0
36.18,30.54,78.7,4.14,initial,clay,14.2,0
43.98,30.19,42.03,3.67,late,loamy,10.5,0
41.66,30.63,45.86,4.55,mid_season,loamy,15.93,0
71.42,20.57,53.22,2.13,mid_season,loamy,10.27,0
48.61,34.56,60.35,4.49,mid_season,loamy,13.2,0
65.92,18.92,45.88,4.15,initial,loamy,3.99,0
44.73,32.2,41.74,1.91,late,sandy,9.07,0
45.6,31.62,68.41,3.61,development,sandy,7.23,0
43.26,26.92,84.92,4.99,initial,loamy,4.66,0
77.12,20.23,74.47,3.03,development,sandy,10.05,0
77.2,18.35,36.28,2.47,mid_season,sandy,11.12,0
64.92,18.98,76.95,3.11,late,sandy,17.59,0
24.61,24.57,42.06,4.58,mid_season,clay,10.07,0
54.22,28.99,38.13,0,development,clay,0,0
42.47,21.2,80.52,5.6,late,sandy,6.56,0
66.47,30.95,68.04,5.87,development,sandy,11.69,0
48.86,35.12,62.03,3.1,late,loamy,12.41,0
55.59,24.86,56.98,5.32,initial,clay,22.73,0
56.95,25.63,36.34,5.26,mid_season,sandy,12.15,0
57.26,24.97,47.02,2.81,development,sandy,12.14,0
65.5,29.0,67.08,3.84,late,loamy,2.17,0
46.48,31.25,65.92,3.97,mid_season,clay,4.9,0
26.42,32.16,40.39,1.89,mid_season,sandy,18.44,0
57.56,21.66,55.03,0,development,loamy,0,0
77.54,21.21,36.78,5.38,initial,loamy,12.68,0
71.86,20.9,73.02,0,initial,loamy,0,0
48.71,23.73,83.42,2.15,initial,sandy,6.73,0
47.01,24.18,71.44,5.85,late,sandy,11.91,0
46.09,19.76,78.65,3.93,late,loamy,19.46,0
91.25,29.32,72.12,0,initial,clay,0,0
30.03,23.54,73.33,3.29,development,loamy,11.11,0
47.06,24.47,44.11,4.07,mid_season,sandy,12.19,0
41.66,20.8,36.04,0,late,sandy,0,1
25.06,25.07,62.29,0,initial,sandy,0,0
67.96,25.31,45.42,4.78,initial,clay,5.67,0
29.66,31.08,80.89,0,late,clay,0,1
88.24,19.88,75.46,4.71,mid_season,clay,15.05,0
48.79,33.36,78.57,4.47,mid_season,clay,19.28,0
53.95,23.34,57.0,5.75,late,sandy,6.95,0
26.71,21.99,55.69,3.35,mid_season,sandy,19.55,0
26.78,33.46,61.9,4.17,development,sandy,3.93,0
89.8,22.26,68.44,3.28,initial,loamy,7.36,0
60.89,28.35,46.31,3.21,mid_season,clay,20.54,0
49.72,26.51,59.71,6.0,mid_season,loamy,6.07,0
61.71,24.24,37.87,3.69,development,clay,11.47,0
79.08,24.72,65.17,6.27,late,clay,6.97,0
50.21,28.09,71.04,6.11,development,loamy,14.38,0
33.05,33.77,71.85,4.42,development,loamy,4.17,0
72.86,18.61,46.33,3.04,development,sandy,1.32,0
47.18,28.87,49.93,1.1,late,sandy,8.74,0
72.11,34.58,67.14,2.66,late,loamy,4.48,0
8.73,33.34,59.73,0,initial,sandy,0,0
55.91,29.9,38.55,4.72,mid_season,loamy,6.02,0
79.08,25.2,58.24,1.82,initial,clay,12.51,0
46.17,30.16,74.67,4.44,mid_season,sandy,0.35,0
51.04,35.07,36.58,0,late,sandy,0,1
34.1,24.0,59.59,5.91,initial,clay,6.38,0
74.95,24.85,67.3,3.22,late,loamy,13.44,0
44.06,28.74,47.69,5.15,late,loamy,16.12,0
41.54,29.99,37.43,0,late,loamy,0,1
60.03,26.67,75.69,5.52,initial,clay,0.7,0
30.07,21.02,74.98,4.9,initial,clay,12.11,0
69.11,27.83,59.26,5.42,initial,sandy,2.16,0
69.73,26.77,36.68,2.66,late,sandy,12.63,0
52.79,29.14,52.61,3.7,development,loamy,7.41,0
51.58,19.46,72.75,3.32,mid_season,loamy,20.25,0
50.02,20.16,52.34,4.98,late,clay,3.88,0
55.59,20.9,57.23,0,initial,sandy,0,0
51.65,32.58,59.19,3.58,late,loamy,2.19,0
28.2,21.64,70.78,3.8,initial,clay,3.68,0
43.78,27.72,69.2,4.92,late,clay,15.82,0
32.2,31.56,72.42,5.53,mid_season,sandy,14.17,0
64.51,23.57,35.78,5.3,late,clay,1.03,0
56.91,20.42,39.44,1.9,development,loamy,4.43,0
51.17,30.07,53.44,5.19,initial,clay,0.56,0
82.36,19.36,56.12,0,initial,clay,0,0
27.24,32.53,50.51,4.29,mid_season,clay,17.18,0
27.43,21.67,44.96,3.08,development,sandy,13.46,0
82.06,23.79,53.66,2.3,development,loamy,6.83,0
58.41,35.37,44.78,5.45,late,sandy,22.68,0
95,23.95,65.66,3.85,development,sandy,9.68,0
60.23,31.3,54.36,0,mid_season,loamy,0,0
44.13,25.74,43.13,2.87,late,loamy,2.11,0
41.94,35.59,41.87,0,development,clay,0,1
47.38,23.75,64.64,4.1,late,clay,6.4,0
73.14,32.86,41.52,0,late,loamy,0,0
36.86,27.76,69.41,5.26,mid_season,sandy,14.49,0
52.28,29.19,71.31,5.86,development,loamy,4.33,0
46.54,35.14,80.24,5.79,development,sandy,15.14,0
47.62,23.8,39.95,5.22,initial,clay,4.51,0
48.46,30.16,36.05,3.93,initial,sandy,3.94,0
39.59,35.91,39.12,2.07,mid_season,sandy,7.63,0
36.33,28.71,66.24,4.65,late,clay,0.94,0
40.6,28.32,76.49,4.64,development,loamy,16.91,0
48.78,20.05,49.63,4.39,initial,clay,18.65,0
41.68,35.68,53.36,4.42,mid_season,sandy,3.24,0
37.33,29.72,55.29,5.03,late,clay,16.8,0
49.43,21.71,40.09,5.02,late,clay,16.55,0
61.55,18.55,82.72,4.49,late,loamy,12.6,0
56.39,26.9,75.49,3.73,mid_season,sandy,9.68,0
91.48,32.1,80.25,0,late,clay,0,0
52.97,25.36,45.8,3.62,late,sandy,24.16,0
81.57,32.53,68.65,0,mid_season,loamy,0,0
27.37,18.45,66.92,5.66,late,sandy,11.76,0
68.78,27.87,45.52,3.87,mid_season,clay,9.0,0
77.85,20.43,60.51,3.27,development,loamy,8.33,0
26.11,35.28,48.6,4.61,late,clay,4.52,0
55.16,18.18,35.09,3.76,late,clay,3.56,0
38.25,20.4,57.07,3.95,initial,loamy,5.14,0
60.48,24.2,41.36,3.48,mid_season,clay,20.13,0
54.37,23.01,57.66,3.59,mid_season,loamy,16.13,0
76.29,22.45,54.85,2.75,mid_season,loamy,5.02,0
65.18,31.52,47.64,0,development,loamy,0,0
38.42,20.36,40.76,4.34,mid_season,sandy,11.18,0
80.24,27.18,52.41,4.06,initial,sandy,1.73,0
22.03,21.42,51.59,1.78,mid_season,loamy,9.78,0
75.36,18.0,52.05,3.27,mid_season,clay,15.59,0
46.76,19.4,36.53,5.01,mid_season,clay,13.83,0
52.14,30.13,43.68,2.62,late,loamy,5.56,0
24.3,26.47,61.08,4.18,initial,clay,6.24,0
89.92,27.29,40.36,3.36,late,sandy,4.18,0
44.74,24.87,79.26,3.69,late,sandy,7.49,0
37.41,27.18,77.69,2.99,development,sandy,11.95,0
56.67,26.64,38.49,0,late,sandy,0,1
80.36,22.26,38.95,3.74,initial,loamy,9.54,0
73.47,32.53,70.09,2.97,mid_season,loamy,6.18,0
93.16,31.36,76.02,3.59,late,clay,14.01,0
32.42,28.18,62.23,2.3,development,loamy,25.76,0
67.66,21.91,58.04,4.9,late,loamy,6.29,0
80.66,35.76,59.99,2.98,mid_season,sandy,4.01,0
58.58,31.39,62.74,3.12,development,sandy,3.99,0
58.02,23.07,64.7,5.67,development,sandy,5.95,0
65.41,25.73,83.43,5.89,mid_season,loamy,3.62,0
78.93,27.5,71.06,0,initial,sandy,0,0
74.06,26.95,47.46,3.45,late,sandy,2.72,0
67.42,27.73,57.61,3.27,late,loamy,19.0,0
43.81,30.84,69.68,5.68,development,sandy,3.51,0
29.52,19.37,36.62,2.99,initial,loamy,13.5,0
46.2,34.62,43.59,4.25,late,clay,17.83,0
71.71,34.15,39.68,4.83,late,sandy,6.16,0
22.08,33.06,82.11,5.03,late,clay,8.27,0
42.33,23.06,82.95,1.73,development,sandy,11.27,0
64.79,24.73,84.91,4.76,mid_season,sandy,33.92,0
45.65,21.76,48.94,4.0,initial,loamy,5.87,0
48.66,22.05,65.1,3.94,mid_season,sandy,12.72,0
67.44,29.2,43.66,5.21,development,clay,14.06,0
52.85,19.86,84.08,3.74,initial,sandy,0.21,0
42.84,32.26,61.87,2.54,development,loamy,4.67,0
70.57,20.04,69.11,4.17,initial,sandy,7.8,0
72.5,29.23,54.14,3.75,late,sandy,2.4,0
53.9,28.68,78.77,6.49,late,sandy,0.87,0
81.49,34.88,46.46,1.58,initial,sandy,2.22,0
30.44,28.47,54.45,4.59,development,loamy,8.43,0
45.2,34.15,71.75,2.96,mid_season,sandy,10.63,0
50.59,21.51,59.78,4.34,late,sandy,7.87,0
69.85,27.52,58.56,4.17,late,clay,1.39,0
40.43,24.49,55.7,4.51,initial,sandy,14.5,0
58.8,31.91,55.8,4.93,late,sandy,15.03,0
74.54,32.1,63.75,4.47,mid_season,sandy,16.16,0
55.07,32.61,70.77,6.76,mid_season,sandy,15.2,0
40.93,32.03,50.57,3.52,initial,loamy,8.18,0
42.31,27.71,75.87,4.23,late,clay,5.41,0
39.81,27.67,74.46,6.08,development,loamy,13.76,0
32.39,19.06,67.28,0,late,clay,0,1
56.19,24.69,35.19,4.64,late,clay,14.65,0
80.5,31.45,52.14,4.02,initial,loamy,6.32,0
67.99,27.55,69.15,0,development,sandy,0,0
42.64,26.06,81.59,2.89,late,sandy,16.86,0
73.38,34.43,38.51,3.1,late,clay,6.47,0
77.45,31.83,64.2,6.19,late,clay,16.64,0
84.32,33.47,35.32,3.83,mid_season,clay,6.11,0
78.88,24.96,51.75,3.23,initial,clay,15.39,0
82.73,30.86,68.82,3.2,initial,loamy,9.4,0
31.6,26.61,50.17,5.85,initial,clay,12.31,0
55.75,26.25,38.33,0,development,clay,0,0
38.67,25.44,60.65,4.07,late,loamy,19.56,0
76.39,28.62,74.19,2.13,mid_season,clay,20.71,0
61.76,21.44,82.36,2.43,late,sandy,13.81,0
91.33,27.55,67.11,5.13,late,clay,12.34,0
45.5,31.83,74.41,2.95,initial,clay,10.88,0
60.52,32.22,77.74,3.51,mid_season,sandy,10.42,0
29.85,24.31,81.33,1.1,mid_season,clay,14.3,0
59.75,25.95,82.38,2.96,initial,sandy,14.45,0
76.74,27.48,39.16,3.92,late,clay,17.54,0
54.54,32.22,48.75,0,development,loamy,0,0
31.83,25.57,66.46,4.05,development,sandy,13.62,0
56.01,30.03,61.77,4.67,development,clay,7.83,0
54.02,23.08,64.29,2.52,mid_season,sandy,18.39,0
41.18,22.71,67.83,5.93,late,loamy,10.06,0
